,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
289,13,Buenos Aires,Copa Telmex,2007-02-21,International,Outdoor,Clay,Round Robin,3,Monaco J.,Starace P.,66.0,87.0,564.0,458.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.3,1.65,2.15,1.633,2.48,1.53,2.44,2007-506,Buenos Aires,Clay,32,A,2007-02-21,4,104338,,,Monaco J.,R,185.0,ARG,22.893908282,66.0,564.0,103808,,,Starace P.,R,188.0,ITA,25.6016427105,87.0,458.0,6-3 6-4,3,RR,75.0,2.0,0.0,64.0,37.0,23.0,19.0,10.0,2.0,3.0,0.0,2.0,53.0,38.0,23.0,8.0,9.0,3.0,6.0
290,13,Buenos Aires,Copa Telmex,2007-02-21,International,Outdoor,Clay,Round Robin,3,Saretta F.,Vanek J.,133.0,102.0,350.0,420.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,,,2007-506,Buenos Aires,Clay,32,A,2007-02-21,23,103581,,,Saretta F.,R,183.0,BRA,26.6447638604,133.0,350.0,103181,,,Vanek J.,R,185.0,CZE,28.8240930869,102.0,420.0,7-6(8) 6-7(2) 6-3,3,RR,201.0,2.0,4.0,128.0,84.0,55.0,24.0,17.0,9.0,12.0,16.0,5.0,118.0,65.0,48.0,28.0,16.0,3.0,7.0
291,13,Buenos Aires,Copa Telmex,2007-02-22,International,Outdoor,Clay,Round Robin,3,Canas G.,Nalbandian D.,63.0,10.0,584.0,1995.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.57,2.35,1.45,2.6,1.633,2.48,,,2007-506,Buenos Aires,Clay,32,A,2007-02-22,29,103084,,,Canas G.,R,185.0,ARG,29.234770705,63.0,584.0,103900,1.0,,Nalbandian D.,R,180.0,ARG,25.1334702259,10.0,1995.0,6-4 6-4,3,RR,125.0,4.0,2.0,67.0,36.0,27.0,15.0,10.0,4.0,6.0,1.0,2.0,84.0,49.0,29.0,14.0,10.0,5.0,9.0
292,13,Buenos Aires,Copa Telmex,2007-02-22,International,Outdoor,Clay,Round Robin,3,Almagro N.,Galvani S.,30.0,113.0,960.0,391.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.14,5.4,,,,,1.15,5.2,2007-506,Buenos Aires,Clay,32,A,2007-02-22,6,104597,4.0,,Almagro N.,R,183.0,ESP,21.4976043806,30.0,960.0,102999,,,Galvani S.,R,178.0,ITA,29.7138945927,113.0,391.0,6-4 7-6(2),3,RR,90.0,8.0,2.0,71.0,44.0,33.0,13.0,11.0,3.0,6.0,1.0,4.0,83.0,58.0,33.0,13.0,11.0,8.0,12.0
293,13,Buenos Aires,Copa Telmex,2007-02-22,International,Outdoor,Clay,Round Robin,3,Montanes A.,Saretta F.,75.0,133.0,518.0,350.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.65,2.2,1.6,2.25,1.69,2.35,1.62,2.23,2007-506,Buenos Aires,Clay,32,A,2007-02-22,17,103656,,,Montanes A.,R,175.0,ESP,26.2313483915,75.0,518.0,103581,,,Saretta F.,R,183.0,BRA,26.6447638604,133.0,350.0,6-3 6-3,3,RR,96.0,2.0,3.0,67.0,43.0,32.0,9.0,9.0,1.0,2.0,2.0,0.0,73.0,51.0,27.0,9.0,9.0,5.0,9.0
294,13,Buenos Aires,Copa Telmex,2007-02-22,International,Outdoor,Clay,Round Robin,3,Hartfield D.,Roitman S.,117.0,78.0,380.0,513.0,5.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2.2,1.65,,,2.6,1.588,2.1,1.7,2007-506,Buenos Aires,Clay,32,A,2007-02-22,34,103701,,WC,Hartfield D.,R,185.0,ARG,26.0506502396,117.0,380.0,103373,,,Roitman S.,R,185.0,ARG,27.7645448323,78.0,513.0,5-7 6-4 7-6(4),3,RR,190.0,5.0,5.0,118.0,78.0,52.0,19.0,17.0,5.0,10.0,6.0,2.0,127.0,90.0,57.0,15.0,17.0,10.0,15.0
295,13,Buenos Aires,Copa Telmex,2007-02-22,International,Outdoor,Clay,Round Robin,3,Horna L.,Canas G.,50.0,63.0,720.0,584.0,4.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,2.87,1.36,2.7,1.45,2.75,1.42,2.94,1.467,2.65,1.45,2007-506,Buenos Aires,Clay,32,A,2007-02-22,16,103632,,,Horna L.,R,180.0,PER,26.431211499,50.0,720.0,103084,,,Canas G.,R,185.0,ARG,29.234770705,63.0,584.0,4-6 6-2 6-2,3,RR,120.0,4.0,1.0,76.0,63.0,44.0,8.0,13.0,4.0,6.0,12.0,0.0,69.0,46.0,34.0,8.0,13.0,2.0,7.0
296,14,Memphis,Regions Morgan Keegan Championships,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Koubek S.,Greul S.,73.0,82.0,524.0,483.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.4,1.55,2.35,1.625,2.5,1.5,2.5,2007-402,Memphis,Hard,32,A,2007-02-19,7,102905,,,Koubek S.,L,175.0,AUT,30.1300479124,73.0,524.0,103752,,,Greul S.,R,185.0,GER,25.8535249829,82.0,483.0,6-3 7-6(3),3,R32,87.0,7.0,1.0,74.0,56.0,35.0,12.0,11.0,4.0,6.0,5.0,2.0,71.0,41.0,22.0,18.0,10.0,6.0,9.0
297,14,Memphis,Regions Morgan Keegan Championships,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Melzer J.,Witten J.,31.0,203.0,955.0,195.0,1.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.0,1.4,2.85,1.4,2.85,1.4,3.3,1.31,3.3,2007-402,Memphis,Hard,32,A,2007-02-19,4,103781,6.0,,Melzer J.,L,183.0,AUT,25.7467488022,31.0,955.0,104070,,Q,Witten J.,R,178.0,USA,24.34770705,203.0,195.0,1-6 6-3 7-6(3),3,R32,85.0,4.0,2.0,80.0,56.0,41.0,14.0,14.0,3.0,6.0,9.0,6.0,75.0,43.0,35.0,18.0,14.0,0.0,2.0
298,14,Memphis,Regions Morgan Keegan Championships,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Gabashvili T.,Malisse X.,99.0,28.0,425.0,990.0,4.0,6.0,2.0,2.0,,,,,,,0.0,1.0,Retired,5.5,1.12,5.0,1.16,4.67,1.17,5.95,1.183,5.1,1.15,2007-402,Memphis,Hard,32,A,2007-02-19,9,104559,,Q,Gabashvili T.,R,188.0,RUS,21.7440109514,99.0,425.0,103598,5.0,,Malisse X.,R,185.0,BEL,26.5872689938,28.0,990.0,4-6 2-2,3,R32,57.0,1.0,1.0,41.0,21.0,16.0,9.0,7.0,2.0,4.0,8.0,1.0,39.0,26.0,21.0,6.0,7.0,0.0,1.0
299,14,Memphis,Regions Morgan Keegan Championships,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Kuznetsov A.,Kim K.,174.0,125.0,237.0,359.0,6.0,2.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.2,1.65,2.25,1.6,2.5,1.625,2.32,1.58,2007-402,Memphis,Hard,32,A,2007-02-20,10,104864,,WC,Kuznetsov A.,R,183.0,USA,20.038329911,174.0,237.0,103240,,Q,Kim K.,R,180.0,USA,28.5694729637,125.0,359.0,6-2 2-6 6-4,3,R32,93.0,11.0,3.0,83.0,47.0,35.0,17.0,13.0,7.0,10.0,10.0,6.0,83.0,45.0,35.0,15.0,13.0,2.0,6.0
300,14,Memphis,Regions Morgan Keegan Championships,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Korolev E.,Ginepri R.,106.0,46.0,411.0,765.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.3,1.6,2.28,1.58,2.59,1.592,2.28,1.6,2007-402,Memphis,Hard,32,A,2007-02-20,8,105095,,Q,Korolev E.,R,185.0,KAZ,19.0143737166,106.0,411.0,104068,8.0,,Ginepri R.,R,183.0,USA,24.3696098563,46.0,765.0,7-6(4) 4-6 6-3,3,R32,111.0,6.0,3.0,104.0,66.0,47.0,23.0,16.0,4.0,6.0,11.0,2.0,95.0,62.0,49.0,14.0,15.0,5.0,7.0
301,14,Memphis,Regions Morgan Keegan Championships,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Delic A.,Goldstein P.,89.0,74.0,453.0,521.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.97,1.8,2.1,1.7,2.11,1.826,2.0,1.77,2007-402,Memphis,Hard,32,A,2007-02-20,15,104025,,,Delic A.,R,196.0,BIH,24.6406570842,89.0,453.0,102834,,,Goldstein P.,R,178.0,USA,30.5434633812,74.0,521.0,7-5 7-6(0),3,R32,107.0,19.0,1.0,91.0,58.0,40.0,19.0,12.0,6.0,8.0,3.0,1.0,90.0,55.0,37.0,17.0,12.0,9.0,12.0
302,14,Memphis,Regions Morgan Keegan Championships,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Fish M.,Phau B.,25.0,103.0,1104.0,419.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.17,4.67,1.189,5.8,1.17,4.8,2007-402,Memphis,Hard,32,A,2007-02-20,12,103888,4.0,,Fish M.,R,188.0,USA,25.196440794,25.0,1104.0,103451,,,Phau B.,R,175.0,GER,27.3785078713,103.0,419.0,6-3 6-2,3,R32,64.0,8.0,2.0,46.0,25.0,22.0,13.0,9.0,1.0,2.0,3.0,4.0,53.0,31.0,20.0,6.0,8.0,4.0,8.0
303,14,Memphis,Regions Morgan Keegan Championships,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Pless K.,Kunitsyn I.,86.0,85.0,470.0,471.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.65,2.15,1.621,2.51,1.6,2.28,2007-402,Memphis,Hard,32,A,2007-02-20,6,103709,,,Pless K.,R,188.0,DEN,26.0260095825,86.0,470.0,103857,,,Kunitsyn I.,R,180.0,RUS,25.3880903491,85.0,471.0,6-3 6-1,3,R32,45.0,6.0,1.0,38.0,27.0,23.0,7.0,8.0,0.0,1.0,1.0,1.0,55.0,27.0,14.0,12.0,8.0,5.0,10.0
304,14,Memphis,Regions Morgan Keegan Championships,2007-02-21,International Gold,Indoor,Hard,1st Round,3,Haas T.,Spadea V.,9.0,68.0,2020.0,539.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.5,1.3,3.4,1.3,3.35,1.297,4.07,1.28,3.55,2007-402,Memphis,Hard,32,A,2007-02-21,16,103163,2.0,,Haas T.,R,188.0,GER,28.8815879535,9.0,2020.0,102434,,,Spadea V.,R,183.0,USA,32.5886379192,68.0,539.0,6-4 6-1,3,R32,56.0,6.0,1.0,38.0,20.0,20.0,12.0,8.0,0.0,0.0,6.0,3.0,61.0,40.0,26.0,6.0,9.0,7.0,11.0
305,14,Memphis,Regions Morgan Keegan Championships,2007-02-21,International Gold,Indoor,Hard,1st Round,3,Querrey S.,Karlovic I.,92.0,70.0,447.0,531.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.1,1.7,2.05,1.75,2.3,1.714,2.12,1.68,2007-402,Memphis,Hard,32,A,2007-02-21,14,105023,,WC,Querrey S.,R,198.0,USA,19.370294319,92.0,447.0,103333,,,Karlovic I.,R,208.0,CRO,27.9753593429,70.0,531.0,6-3 6-2,3,R32,53.0,17.0,1.0,52.0,29.0,26.0,14.0,9.0,0.0,0.0,5.0,2.0,45.0,24.0,19.0,9.0,8.0,1.0,4.0
306,14,Memphis,Regions Morgan Keegan Championships,2007-02-21,International Gold,Indoor,Hard,1st Round,3,Becker B.,Kendrick R.,45.0,84.0,781.0,478.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.0,1.4,2.85,1.4,2.85,1.478,2.89,1.42,2.76,2007-402,Memphis,Hard,32,A,2007-02-21,2,103794,,,Becker B.,R,178.0,GER,25.6783025325,45.0,781.0,103470,,,Kendrick R.,R,190.0,USA,27.2635181383,84.0,478.0,2-6 6-3 6-4,3,R32,96.0,10.0,4.0,89.0,48.0,37.0,21.0,14.0,9.0,11.0,20.0,3.0,84.0,53.0,41.0,14.0,13.0,8.0,10.0
307,14,Memphis,Regions Morgan Keegan Championships,2007-02-22,International Gold,Indoor,Hard,1st Round,3,Roddick A.,Johansson T.,4.0,88.0,2715.0,454.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,6.0,1.14,5.4,1.13,5.5,1.157,6.78,1.12,5.85,2007-402,Memphis,Hard,32,A,2007-02-22,1,104053,1.0,,Roddick A.,R,188.0,USA,24.4736481862,4.0,2715.0,102563,,,Johansson T.,R,180.0,SWE,31.909650924,88.0,454.0,6-2 7-5,3,R32,78.0,9.0,3.0,57.0,34.0,27.0,16.0,10.0,1.0,1.0,11.0,2.0,69.0,38.0,28.0,10.0,10.0,0.0,3.0
308,14,Memphis,Regions Morgan Keegan Championships,2007-02-22,International Gold,Indoor,Hard,1st Round,3,Murray A.,Dancevic F.,13.0,95.0,1650.0,440.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.06,8.0,1.1,6.5,1.1,6.75,1.111,8.75,1.12,5.85,2007-402,Memphis,Hard,32,A,2007-02-22,5,104918,3.0,,Murray A.,R,190.0,GBR,19.7672826831,13.0,1650.0,104433,,,Dancevic F.,R,185.0,CAN,22.3983572895,95.0,440.0,6-3 4-6 6-4,3,R32,107.0,11.0,2.0,87.0,48.0,37.0,16.0,15.0,2.0,6.0,8.0,1.0,82.0,53.0,38.0,13.0,14.0,9.0,14.0
309,14,Memphis,Regions Morgan Keegan Championships,2007-02-21,International Gold,Indoor,Hard,2nd Round,3,Gabashvili T.,Kuznetsov A.,99.0,174.0,425.0,237.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.7,2.1,1.75,2.05,1.719,2.29,1.68,2.12,2007-402,Memphis,Hard,32,A,2007-02-21,21,104559,,Q,Gabashvili T.,R,188.0,RUS,21.7440109514,99.0,425.0,104864,,WC,Kuznetsov A.,R,183.0,USA,20.038329911,174.0,237.0,5-7 6-3 6-4,3,R16,111.0,13.0,0.0,92.0,53.0,45.0,23.0,16.0,3.0,4.0,11.0,6.0,96.0,56.0,43.0,21.0,15.0,3.0,5.0
310,14,Memphis,Regions Morgan Keegan Championships,2007-02-21,International Gold,Indoor,Hard,2nd Round,3,Koubek S.,Korolev E.,73.0,106.0,524.0,411.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.53,1.48,2.45,1.645,2.2,1.64,2007-402,Memphis,Hard,32,A,2007-02-21,20,102905,,,Koubek S.,L,175.0,AUT,30.1300479124,73.0,524.0,105095,,Q,Korolev E.,R,185.0,KAZ,19.0143737166,106.0,411.0,7-6(4) 6-2,3,R16,69.0,5.0,1.0,60.0,39.0,31.0,13.0,10.0,0.0,1.0,3.0,2.0,61.0,31.0,26.0,11.0,10.0,1.0,4.0
311,14,Memphis,Regions Morgan Keegan Championships,2007-02-22,International Gold,Indoor,Hard,2nd Round,3,Haas T.,Delic A.,9.0,89.0,2020.0,453.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.1,6.5,1.1,6.23,1.106,8.45,1.1,6.75,2007-402,Memphis,Hard,32,A,2007-02-22,24,103163,2.0,,Haas T.,R,188.0,GER,28.8815879535,9.0,2020.0,104025,,,Delic A.,R,196.0,BIH,24.6406570842,89.0,453.0,7-6(2) 7-6(5),3,R16,87.0,7.0,1.0,76.0,52.0,47.0,14.0,12.0,0.0,0.0,11.0,0.0,72.0,43.0,37.0,16.0,12.0,0.0,0.0
312,14,Memphis,Regions Morgan Keegan Championships,2007-02-22,International Gold,Indoor,Hard,2nd Round,3,Querrey S.,Benneteau J.,92.0,36.0,447.0,852.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.53,2.45,1.5,2.49,1.667,2.4,1.52,2.45,2007-402,Memphis,Hard,32,A,2007-02-22,23,105023,,WC,Querrey S.,R,198.0,USA,19.370294319,92.0,447.0,103898,7.0,,Benneteau J.,R,185.0,FRA,25.1663244353,36.0,852.0,6-3 6-4,3,R16,83.0,22.0,2.0,74.0,39.0,35.0,15.0,10.0,9.0,9.0,4.0,4.0,63.0,41.0,22.0,15.0,9.0,2.0,4.0
313,14,Memphis,Regions Morgan Keegan Championships,2007-02-22,International Gold,Indoor,Hard,2nd Round,3,Murray A.,Pless K.,13.0,86.0,1650.0,470.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.14,5.4,1.15,5.2,1.196,5.61,1.13,5.6,2007-402,Memphis,Hard,32,A,2007-02-22,19,104918,3.0,,Murray A.,R,190.0,GBR,19.7672826831,13.0,1650.0,103709,,,Pless K.,R,188.0,DEN,26.0260095825,86.0,470.0,6-3 7-6(4),3,R16,94.0,11.0,2.0,71.0,29.0,26.0,26.0,11.0,1.0,1.0,3.0,0.0,86.0,58.0,37.0,15.0,10.0,10.0,11.0
314,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Pavel A.,Bracciali D.,120.0,71.0,374.0,530.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.65,2.2,1.53,2.4,1.637,2.47,1.6,2.27,2007-407,Rotterdam,Hard,32,A,2007-02-19,14,102318,,Q,Pavel A.,R,183.0,ROU,33.0622861054,120.0,374.0,103110,,,Bracciali D.,R,180.0,ITA,29.1088295688,71.0,530.0,6-1 6-1,3,R32,50.0,4.0,1.0,38.0,26.0,23.0,6.0,7.0,1.0,1.0,3.0,1.0,39.0,20.0,12.0,5.0,7.0,5.0,10.0
315,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Djokovic N.,Serra F.,14.0,67.0,1625.0,540.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.2,4.25,1.232,4.91,1.2,4.3,2007-407,Rotterdam,Hard,32,A,2007-02-19,13,104925,5.0,,Djokovic N.,R,188.0,SRB,19.7481177276,14.0,1625.0,103722,,Q,Serra F.,R,180.0,FRA,25.9739904175,67.0,540.0,7-6(6) 6-4,3,R32,88.0,5.0,0.0,67.0,49.0,38.0,11.0,11.0,0.0,0.0,5.0,0.0,71.0,52.0,37.0,11.0,11.0,2.0,3.0
316,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Rochus O.,Tipsarevic J.,34.0,91.0,895.0,449.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.5,1.3,3.4,1.32,3.22,1.35,3.66,1.38,2.95,2007-407,Rotterdam,Hard,32,A,2007-02-19,6,103694,,,Rochus O.,R,168.0,BEL,26.0862422998,34.0,895.0,104386,,,Tipsarevic J.,R,180.0,SRB,22.6611909651,91.0,449.0,4-6 6-2 6-4,3,R32,114.0,4.0,2.0,80.0,47.0,37.0,20.0,14.0,7.0,9.0,9.0,0.0,64.0,37.0,30.0,13.0,14.0,1.0,5.0
317,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Haase R.,Karanusic R.,164.0,158.0,263.0,271.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.65,2.1,1.7,2.28,1.725,2.12,1.68,2007-407,Rotterdam,Hard,32,A,2007-02-19,11,104898,,WC,Haase R.,R,190.0,NED,19.8740588638,164.0,263.0,104056,,Q,Karanusic R.,R,183.0,CRO,24.4572210815,158.0,271.0,6-3 7-6(2),3,R32,79.0,6.0,0.0,62.0,38.0,30.0,16.0,11.0,2.0,3.0,6.0,0.0,60.0,37.0,25.0,12.0,10.0,1.0,3.0
318,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-19,International Gold,Indoor,Hard,1st Round,3,Davydenko N.,Berrer M.,3.0,123.0,2825.0,365.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,6.0,1.12,6.0,1.1,6.75,1.111,8.75,1.1,6.6,2007-407,Rotterdam,Hard,32,A,2007-02-19,1,103786,1.0,,Davydenko N.,R,178.0,RUS,25.7166324435,3.0,2825.0,103582,,LL,Berrer M.,L,193.0,GER,26.636550308,123.0,365.0,6-3 6-4,3,R32,75.0,9.0,0.0,62.0,41.0,29.0,14.0,10.0,1.0,1.0,2.0,1.0,49.0,33.0,22.0,8.0,9.0,2.0,4.0
319,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Vliegen K.,Nieminen J.,43.0,18.0,805.0,1335.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.1,1.7,2.05,1.75,2.07,1.855,1.97,1.8,2007-407,Rotterdam,Hard,32,A,2007-02-20,10,104019,,,Vliegen K.,R,193.0,BEL,24.6625598905,43.0,805.0,103813,,,Nieminen J.,L,185.0,FIN,25.5770020534,18.0,1335.0,6-1 6-4,3,R32,69.0,3.0,1.0,59.0,38.0,31.0,10.0,9.0,4.0,4.0,2.0,1.0,39.0,20.0,14.0,9.0,8.0,1.0,4.0
320,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Youzhny M.,Berdych T.,22.0,12.0,1215.0,1785.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.2,1.61,2.3,1.6,2.1,1.7,2.27,1.73,2.06,1.72,2007-407,Rotterdam,Hard,32,A,2007-02-20,12,104022,,,Youzhny M.,R,183.0,RUS,24.6543463381,22.0,1215.0,104607,4.0,,Berdych T.,R,196.0,CZE,21.4236824093,12.0,1785.0,6-4 6-7(5) 6-1,3,R32,136.0,8.0,1.0,99.0,56.0,47.0,26.0,15.0,8.0,8.0,13.0,3.0,106.0,58.0,42.0,23.0,14.0,4.0,7.0
321,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Ferrer D.,Rochus C.,15.0,76.0,1610.0,514.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.17,4.67,1.239,4.78,1.18,4.6,2007-407,Rotterdam,Hard,32,A,2007-02-20,9,103970,6.0,,Ferrer D.,R,175.0,ESP,24.8843258042,15.0,1610.0,103294,,,Rochus C.,R,170.0,BEL,28.180698152,76.0,514.0,6-3 6-0,3,R32,63.0,6.0,4.0,46.0,35.0,27.0,5.0,7.0,3.0,3.0,0.0,2.0,48.0,28.0,14.0,8.0,8.0,2.0,7.0
322,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Mayer F.,Hrbaty D.,49.0,23.0,720.0,1108.0,7.0,6.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,2.15,1.67,2.03,1.73,2.19,1.775,2.1,1.7,2007-407,Rotterdam,Hard,32,A,2007-02-20,7,104252,,,Mayer F.,R,190.0,GER,23.3757700205,49.0,720.0,103103,,,Hrbaty D.,R,183.0,SVK,29.1252566735,23.0,1108.0,7-6(5) 2-6 7-5,3,R32,125.0,7.0,2.0,104.0,56.0,37.0,28.0,16.0,4.0,9.0,3.0,3.0,103.0,53.0,42.0,22.0,16.0,6.0,10.0
323,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Ljubicic I.,De Bakker T.,8.0,433.0,2260.0,70.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.04,9.0,1.04,10.0,1.05,7.75,1.068,12.75,1.06,9.0,2007-407,Rotterdam,Hard,32,A,2007-02-20,5,103344,3.0,,Ljubicic I.,R,193.0,CRO,27.923340178,8.0,2260.0,105217,,WC,De Bakker T.,R,193.0,NED,18.417522245,433.0,70.0,7-5 6-3,3,R32,72.0,14.0,1.0,55.0,38.0,32.0,12.0,11.0,0.0,0.0,7.0,0.0,53.0,32.0,25.0,11.0,10.0,3.0,5.0
324,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-20,International Gold,Indoor,Hard,1st Round,3,Robredo T.,Bolelli S.,7.0,114.0,2555.0,388.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.14,5.4,1.17,4.67,1.172,6.31,1.14,5.3,2007-407,Rotterdam,Hard,32,A,2007-02-20,16,103990,2.0,,Robredo T.,R,180.0,ESP,24.8049281314,7.0,2555.0,104620,,LL,Bolelli S.,R,183.0,ITA,21.3661875428,114.0,388.0,6-2 6-2,3,R32,79.0,8.0,1.0,42.0,25.0,22.0,10.0,8.0,0.0,0.0,4.0,2.0,68.0,41.0,25.0,10.0,8.0,5.0,9.0
325,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-21,International Gold,Indoor,Hard,1st Round,3,Gicquel M.,Clement A.,44.0,55.0,784.0,690.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.0,1.77,2.0,1.75,2.16,1.794,2.1,1.7,2007-407,Rotterdam,Hard,32,A,2007-02-21,2,102967,,,Gicquel M.,R,188.0,FRA,29.8918548939,44.0,784.0,103096,,,Clement A.,R,173.0,FRA,29.1745379877,55.0,690.0,6-4 6-3,3,R32,82.0,6.0,0.0,48.0,20.0,17.0,18.0,9.0,1.0,2.0,4.0,3.0,68.0,39.0,22.0,14.0,10.0,1.0,5.0
326,15,Rotterdam,ABN AMRO World Tennis Tournament,2007-02-21,International Gold,Indoor,Hard,1st Round,3,Stepanek R.,Hernych J.,19.0,83.0,1315.0,481.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.39,2.75,1.48,2.6,1.45,2.6,1.488,2.85,1.45,2.65,2007-407,Rotterdam,Hard,32,A,2007-02-21,4,103285,8.0,,Stepanek R.,R,185.0,CZE,28.2299794661,19.0,1315.0,103401,,Q,Hernych J.,R,190.0,CZE,27.6221765914,83.0,481.0,6-2 7-5,3,R32,107.0,4.0,1.0,69.0,55.0,38.0,8.0,10.0,5.0,6.0,1.0,2.0,56.0,44.0,26.0,4.0,10.0,1.0,5.0
