,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
486,20,Miami,Sony Ericsson Open,2008-03-26,Masters,Outdoor,Hard,1st Round,3,Santoro F.,Bjorkman J.,49.0,57.0,722.0,595.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.51,2.46,1.53,2.37,1.538,2.76,1.41,2.82,2008-403,Miami Masters,Hard,96,M,2008-03-26,27,102148,,,Santoro F.,R,178.0,FRA,35.2881587953,49.0,722.0,102035,,,Bjorkman J.,R,183.0,SWE,36.0027378508,57.0,595.0,6-1 6-0,3,R128,46.0,3.0,0.0,30.0,12.0,11.0,13.0,6.0,0.0,0.0,0.0,4.0,38.0,25.0,10.0,1.0,7.0,3.0,9.0
487,20,Miami,Sony Ericsson Open,2008-03-26,Masters,Outdoor,Hard,1st Round,3,Cuevas P.,Spadea V.,96.0,82.0,464.0,503.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,1.91,1.83,2.1,1.667,1.99,1.87,2.16,1.67,2008-403,Miami Masters,Hard,96,M,2008-03-26,22,104655,,Q,Cuevas P.,R,180.0,URU,22.2258726899,96.0,464.0,102434,,,Spadea V.,R,183.0,USA,33.6810403833,82.0,503.0,6-4 6-2,3,R128,73.0,6.0,2.0,63.0,38.0,27.0,17.0,9.0,4.0,4.0,4.0,3.0,62.0,36.0,27.0,10.0,9.0,7.0,10.0
488,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Troicki V.,Hanescu V.,119.0,70.0,378.0,540.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.667,2.1,1.735,2.26,1.63,2.22,2008-403,Miami Masters,Hard,96,M,2008-03-27,8,104678,,Q,Troicki V.,R,193.0,SRB,22.1163586585,119.0,378.0,103812,,,Hanescu V.,R,198.0,ROU,26.674880219,70.0,540.0,6-4 6-1,3,R128,68.0,3.0,0.0,40.0,22.0,17.0,13.0,8.0,0.0,1.0,2.0,2.0,67.0,42.0,24.0,9.0,9.0,10.0,15.0
489,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Benneteau J.,Schuettler R.,72.0,92.0,533.0,475.0,1.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.6,1.5,2.5,1.538,2.76,1.47,2.6,2008-403,Miami Masters,Hard,96,M,2008-03-27,6,103898,,,Benneteau J.,R,185.0,FRA,26.2587268994,72.0,533.0,102783,,,Schuettler R.,R,180.0,GER,31.9123887748,92.0,475.0,1-6 6-1 6-2,3,R128,89.0,2.0,5.0,74.0,45.0,37.0,10.0,11.0,1.0,3.0,0.0,4.0,57.0,33.0,24.0,9.0,11.0,1.0,5.0
490,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Minar I.,Rochus O.,86.0,71.0,488.0,536.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.1,1.7,2.25,1.571,2.35,1.69,2.3,1.6,2008-403,Miami Masters,Hard,96,M,2008-03-27,7,104371,,Q,Minar I.,R,183.0,CZE,23.8412046543,86.0,488.0,103694,,,Rochus O.,R,168.0,BEL,27.1786447639,71.0,536.0,6-3 6-2,3,R128,71.0,7.0,0.0,52.0,28.0,22.0,13.0,9.0,2.0,3.0,2.0,3.0,57.0,34.0,19.0,9.0,8.0,3.0,7.0
491,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Reynolds B.,Safin M.,104.0,90.0,425.0,475.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.53,2.45,1.5,2.375,1.533,2.4,1.667,2.44,1.53,2008-403,Miami Masters,Hard,96,M,2008-03-27,13,104035,,Q,Reynolds B.,R,183.0,USA,25.6865160849,104.0,425.0,103498,,,Safin M.,R,193.0,RUS,28.1560574949,90.0,475.0,7-6(3) 4-6 7-6(5),3,R128,137.0,19.0,3.0,98.0,61.0,49.0,23.0,17.0,3.0,5.0,19.0,7.0,117.0,63.0,50.0,25.0,17.0,9.0,10.0
492,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Melzer J.,Llodra M.,78.0,38.0,509.0,853.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.833,1.833,1.82,2.12,1.72,2.05,2008-403,Miami Masters,Hard,96,M,2008-03-27,5,103781,,,Melzer J.,L,183.0,AUT,26.8391512663,78.0,509.0,103566,,,Llodra M.,L,190.0,FRA,27.8494182067,38.0,853.0,7-6(6) 7-6(5),3,R128,107.0,7.0,3.0,92.0,51.0,32.0,28.0,12.0,5.0,6.0,10.0,5.0,80.0,51.0,37.0,16.0,12.0,3.0,4.0
493,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Gulbis E.,Hrbaty D.,91.0,200.0,475.0,203.0,6.0,3.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.35,1.333,3.25,1.357,3.6,1.28,3.55,2008-403,Miami Masters,Hard,96,M,2008-03-27,9,105208,,,Gulbis E.,R,190.0,LAT,19.5646817248,91.0,475.0,103103,,,Hrbaty D.,R,183.0,SVK,30.2176591376,200.0,203.0,6-3 4-6 6-1,3,R128,110.0,10.0,7.0,90.0,45.0,33.0,21.0,13.0,6.0,9.0,4.0,10.0,86.0,54.0,34.0,11.0,13.0,6.0,12.0
494,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Acasuso J.,Ventura S.,45.0,69.0,753.0,553.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.222,4.0,1.217,5.2,1.18,4.6,2008-403,Miami Masters,Hard,96,M,2008-03-27,3,104076,,,Acasuso J.,R,190.0,ARG,25.4264202601,45.0,753.0,103490,,,Ventura S.,R,183.0,ESP,28.2162902122,69.0,553.0,6-2 6-4,3,R128,83.0,7.0,7.0,58.0,29.0,23.0,10.0,9.0,2.0,5.0,5.0,5.0,68.0,28.0,15.0,17.0,9.0,4.0,10.0
495,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Clement A.,Fish M.,75.0,40.0,525.0,790.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.46,1.28,3.5,1.286,3.6,1.357,3.4,1.3,2008-403,Miami Masters,Hard,96,M,2008-03-27,14,103096,,,Clement A.,R,173.0,FRA,30.2669404517,75.0,525.0,103888,,,Fish M.,R,188.0,USA,26.288843258,40.0,790.0,6-3 6-3,3,R128,69.0,9.0,3.0,52.0,25.0,21.0,18.0,9.0,4.0,4.0,8.0,0.0,55.0,26.0,21.0,12.0,9.0,3.0,6.0
496,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Ancic M.,Simon G.,62.0,34.0,565.0,970.0,6.0,2.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.39,1.3,3.35,1.364,3.0,1.389,3.37,1.32,3.25,2008-403,Miami Masters,Hard,96,M,2008-03-27,12,104339,,WC,Ancic M.,R,196.0,CRO,23.9835728953,63.0,565.0,104468,,,Simon G.,R,183.0,FRA,23.2388774812,34.0,970.0,6-2 6-7(2) 6-3,3,R128,143.0,4.0,1.0,102.0,66.0,48.0,17.0,15.0,5.0,7.0,3.0,3.0,105.0,65.0,42.0,15.0,14.0,9.0,14.0
497,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Bolelli S.,Giraldo S.,55.0,169.0,612.0,252.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.667,2.1,1.654,2.43,1.68,2.12,2008-403,Miami Masters,Hard,96,M,2008-03-27,10,104620,,,Bolelli S.,R,183.0,ITA,22.4585900068,55.0,612.0,105053,,Q,Giraldo S.,R,188.0,COL,20.3230663929,169.0,252.0,6-3 7-5,3,R128,89.0,3.0,3.0,81.0,49.0,36.0,16.0,11.0,4.0,5.0,6.0,1.0,59.0,39.0,27.0,7.0,10.0,1.0,4.0
498,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Sweeting R.,Volandri F.,265.0,42.0,150.0,770.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.48,2.53,1.571,2.25,1.581,2.62,1.54,2.4,2008-403,Miami Masters,Hard,96,M,2008-03-27,11,104976,,Q,Sweeting R.,R,196.0,USA,20.6954140999,265.0,150.0,103835,,,Volandri F.,R,183.0,ITA,26.5489390828,42.0,770.0,6-3 6-2,3,R128,72.0,1.0,3.0,59.0,41.0,31.0,9.0,9.0,5.0,6.0,0.0,2.0,60.0,36.0,19.0,11.0,8.0,5.0,9.0
499,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Soderling R.,Koubek S.,39.0,58.0,795.0,593.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.13,5.5,1.167,4.5,1.185,5.9,1.16,4.85,2008-403,Miami Masters,Hard,96,M,2008-03-27,2,104417,,,Soderling R.,R,193.0,SWE,23.6084873374,39.0,795.0,102905,,,Koubek S.,L,175.0,AUT,31.2224503765,58.0,593.0,6-0 6-1,3,R128,38.0,7.0,2.0,38.0,19.0,19.0,10.0,7.0,1.0,1.0,1.0,1.0,38.0,19.0,10.0,4.0,6.0,2.0,7.0
500,20,Miami,Sony Ericsson Open,2008-03-27,Masters,Outdoor,Hard,1st Round,3,Johansson T.,Kunitsyn I.,59.0,121.0,578.0,377.0,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.5,2.45,1.444,2.625,1.617,2.52,1.65,2.18,2008-403,Miami Masters,Hard,96,M,2008-03-27,16,102563,,,Johansson T.,R,180.0,SWE,33.0020533881,60.0,578.0,103857,,Q,Kunitsyn I.,R,180.0,RUS,26.4804928131,121.0,377.0,4-6 6-1 6-2,3,R128,105.0,9.0,3.0,81.0,51.0,37.0,12.0,12.0,6.0,9.0,4.0,2.0,73.0,39.0,23.0,11.0,13.0,1.0,8.0
501,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,1st Round,3,Monfils G.,Isner J.,64.0,87.0,562.0,487.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,2.1,1.7,2.0,1.727,2.11,1.826,2.1,1.7,2008-403,Miami Masters,Hard,96,M,2008-03-28,1,104792,,,Monfils G.,R,193.0,FRA,21.5605749487,65.0,562.0,104545,,WC,Isner J.,R,206.0,USA,22.9103353867,87.0,487.0,6-7(8) 6-3 6-3,3,R128,131.0,8.0,4.0,104.0,62.0,46.0,25.0,15.0,11.0,13.0,10.0,8.0,104.0,61.0,41.0,19.0,15.0,4.0,9.0
502,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Andreev I.,Berrer M.,32.0,63.0,985.0,564.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.45,2.6,1.444,2.625,1.446,3.04,1.42,2.76,2008-403,Miami Masters,Hard,96,M,2008-03-28,55,104214,31.0,,Andreev I.,R,185.0,RUS,24.6954140999,32.0,985.0,103582,,,Berrer M.,L,193.0,GER,27.7289527721,64.0,564.0,6-2 6-1,3,R64,71.0,5.0,0.0,50.0,38.0,29.0,6.0,8.0,2.0,2.0,3.0,2.0,56.0,35.0,18.0,9.0,7.0,4.0,8.0
503,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Stepanek R.,Grosjean S.,28.0,52.0,1090.0,709.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.35,1.533,2.375,1.575,2.64,1.5,2.52,2008-403,Miami Masters,Hard,96,M,2008-03-28,58,103285,27.0,,Stepanek R.,R,185.0,CZE,29.3223819302,28.0,1090.0,103206,,,Grosjean S.,R,175.0,FRA,29.8206707734,52.0,709.0,6-3 6-3,3,R64,77.0,3.0,2.0,61.0,44.0,33.0,9.0,9.0,4.0,4.0,2.0,1.0,53.0,35.0,21.0,10.0,9.0,1.0,4.0
504,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Kiefer N.,Nieminen J.,51.0,26.0,710.0,1210.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.95,1.8,1.909,1.8,2.06,1.862,1.88,1.88,2008-403,Miami Masters,Hard,96,M,2008-03-28,63,103017,,,Kiefer N.,R,183.0,GER,30.7186858316,51.0,710.0,103813,25.0,,Nieminen J.,L,185.0,FIN,26.6694045175,26.0,1210.0,6-3 6-2,3,R64,61.0,8.0,2.0,51.0,28.0,26.0,13.0,9.0,5.0,5.0,4.0,1.0,42.0,28.0,19.0,6.0,8.0,1.0,4.0
505,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Blake J.,Seppi A.,9.0,46.0,1800.0,748.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.9,1.222,4.0,1.306,3.97,1.22,4.1,2008-403,Miami Masters,Hard,96,M,2008-03-28,60,103484,9.0,,Blake J.,R,185.0,USA,28.2381930185,9.0,1800.0,104312,,,Seppi A.,R,190.0,ITA,24.0876112252,46.0,748.0,7-5 6-3,3,R64,67.0,7.0,3.0,67.0,37.0,28.0,16.0,11.0,2.0,3.0,6.0,5.0,53.0,32.0,22.0,12.0,10.0,3.0,6.0
506,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Anderson K.,Djokovic N.,122.0,3.0,370.0,5280.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,9.0,1.05,8.5,1.05,10.0,1.03,17.0,1.048,10.0,1.04,2008-403,Miami Masters,Hard,96,M,2008-03-28,56,104731,,Q,Anderson K.,R,203.0,RSA,21.8507871321,122.0,370.0,104925,3.0,,Djokovic N.,R,188.0,SRB,20.8405201916,3.0,5280.0,7-6(1) 3-6 6-4,3,R64,142.0,6.0,5.0,107.0,70.0,51.0,19.0,16.0,3.0,6.0,4.0,1.0,89.0,50.0,34.0,22.0,15.0,3.0,5.0
507,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Santoro F.,Ljubicic I.,49.0,24.0,722.0,1305.0,7.0,6.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.15,1.65,2.375,1.533,2.26,1.735,2.15,1.67,2008-403,Miami Masters,Hard,96,M,2008-03-28,59,102148,,,Santoro F.,R,178.0,FRA,35.2881587953,49.0,722.0,103344,23.0,,Ljubicic I.,R,193.0,CRO,29.015742642,24.0,1305.0,7-6(4) 2-6 6-3,3,R64,124.0,3.0,1.0,92.0,50.0,36.0,26.0,15.0,4.0,7.0,14.0,2.0,87.0,52.0,42.0,17.0,14.0,2.0,4.0
508,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Berdych T.,Querrey S.,10.0,50.0,1685.0,718.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.42,2.75,1.4,2.75,1.483,2.87,1.45,2.65,2008-403,Miami Masters,Hard,96,M,2008-03-28,52,104607,10.0,,Berdych T.,R,196.0,CZE,22.5160848734,10.0,1685.0,105023,,,Querrey S.,R,198.0,USA,20.462696783,50.0,718.0,6-1 6-2,3,R64,60.0,5.0,0.0,43.0,20.0,18.0,15.0,8.0,1.0,1.0,5.0,2.0,59.0,37.0,17.0,12.0,7.0,9.0,13.0
509,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Canas G.,Warburg S.,15.0,157.0,1505.0,278.0,6.0,3.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.12,5.5,1.17,4.67,1.167,4.5,1.174,6.25,1.12,6.0,2008-403,Miami Masters,Hard,96,M,2008-03-28,53,103084,15.0,,Canas G.,R,185.0,ARG,30.3271731691,15.0,1505.0,104173,,Q,Warburg S.,R,190.0,USA,24.9034907598,157.0,278.0,6-3 4-6 7-5,3,R64,151.0,13.0,5.0,119.0,64.0,47.0,28.0,15.0,9.0,11.0,7.0,4.0,88.0,57.0,44.0,12.0,16.0,2.0,6.0
510,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Nadal R.,Becker B.,2.0,108.0,5705.0,416.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.07,7.19,1.071,7.5,1.074,11.5,1.06,8.5,2008-403,Miami Masters,Hard,96,M,2008-03-28,64,104745,2.0,,Nadal R.,L,185.0,ESP,21.8069815195,2.0,5705.0,103794,,Q,Becker B.,R,178.0,GER,26.7707049966,108.0,416.0,7-5 6-2,3,R64,81.0,8.0,1.0,52.0,33.0,24.0,15.0,10.0,2.0,3.0,8.0,1.0,54.0,25.0,15.0,15.0,10.0,1.0,5.0
511,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Tursunov D.,Gasquet R.,35.0,8.0,940.0,1885.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.87,1.38,2.85,1.4,2.75,1.4,2.9,1.476,2.75,1.43,2008-403,Miami Masters,Hard,96,M,2008-03-28,49,104098,,,Tursunov D.,R,185.0,RUS,25.2813141684,35.0,940.0,104755,8.0,,Gasquet R.,R,185.0,FRA,21.7659137577,8.0,1885.0,6-3 6-7(2) 7-6(5),3,R64,149.0,12.0,5.0,113.0,54.0,40.0,32.0,17.0,8.0,11.0,10.0,2.0,102.0,59.0,43.0,21.0,16.0,1.0,5.0
512,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Malisse X.,Nalbandian D.,311.0,7.0,115.0,2100.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.46,1.28,3.5,1.286,3.52,1.368,3.4,1.3,2008-403,Miami Masters,Hard,96,M,2008-03-28,57,103598,,,Malisse X.,R,185.0,BEL,27.6796714579,311.0,115.0,103900,7.0,,Nalbandian D.,R,180.0,ARG,26.2258726899,7.0,2100.0,6-1 6-4,3,R64,71.0,3.0,1.0,51.0,36.0,24.0,8.0,8.0,6.0,8.0,0.0,2.0,49.0,24.0,14.0,8.0,9.0,2.0,8.0
513,20,Miami,Sony Ericsson Open,2008-03-28,Masters,Outdoor,Hard,2nd Round,3,Moya C.,Mahut N.,21.0,43.0,1410.0,761.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.4,1.5,2.5,1.549,2.72,1.44,2.7,2008-403,Miami Masters,Hard,96,M,2008-03-28,62,102845,20.0,,Moya C.,R,190.0,ESP,31.5728952772,21.0,1410.0,103917,,,Mahut N.,R,190.0,FRA,26.1711156742,43.0,761.0,7-6(10) 6-4,3,R64,101.0,5.0,2.0,70.0,48.0,37.0,14.0,11.0,0.0,1.0,5.0,4.0,80.0,51.0,37.0,14.0,11.0,3.0,5.0
514,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Gonzalez F.,Cuevas P.,18.0,96.0,1445.0,464.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.46,1.25,3.75,1.383,3.41,1.82,1.94,2008-403,Miami Masters,Hard,96,M,2008-03-29,54,103602,17.0,,Gonzalez F.,R,183.0,CHI,27.65229295,18.0,1445.0,104655,,Q,Cuevas P.,R,180.0,URU,22.2258726899,96.0,464.0,6-3 6-3,3,R64,71.0,3.0,2.0,51.0,32.0,26.0,12.0,9.0,0.0,0.0,5.0,1.0,75.0,48.0,25.0,16.0,9.0,5.0,8.0
515,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Benneteau J.,Karlovic I.,72.0,20.0,533.0,1425.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.44,2.4,1.53,2.5,1.5,2.78,1.524,2.62,1.46,2008-403,Miami Masters,Hard,96,M,2008-03-29,38,103898,,,Benneteau J.,R,185.0,FRA,26.2587268994,72.0,533.0,103333,19.0,,Karlovic I.,R,208.0,CRO,29.067761807,20.0,1425.0,3-6 6-4 7-6(2),3,R64,130.0,3.0,3.0,88.0,43.0,33.0,31.0,16.0,2.0,4.0,22.0,1.0,101.0,66.0,48.0,21.0,15.0,5.0,6.0
516,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Bolelli S.,Kohlschreiber P.,55.0,27.0,612.0,1170.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.22,1.32,3.5,1.286,3.43,1.38,3.25,1.32,2008-403,Miami Masters,Hard,96,M,2008-03-29,42,104620,,,Bolelli S.,R,183.0,ITA,22.4585900068,55.0,612.0,104259,26.0,,Kohlschreiber P.,R,178.0,GER,24.4380561259,27.0,1170.0,6-4 6-3,3,R64,78.0,3.0,1.0,66.0,45.0,33.0,13.0,10.0,3.0,4.0,4.0,3.0,58.0,37.0,27.0,7.0,9.0,4.0,7.0
517,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Sela D.,Robredo T.,60.0,14.0,575.0,1520.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.55,2.5,1.5,2.43,1.654,2.28,1.6,2008-403,Miami Masters,Hard,96,M,2008-03-29,36,104534,,,Sela D.,R,175.0,ISR,22.970568104,61.0,575.0,103990,14.0,,Robredo T.,R,180.0,ESP,25.8973305955,14.0,1520.0,7-6(5) 6-1,3,R64,91.0,1.0,0.0,66.0,55.0,38.0,4.0,10.0,5.0,7.0,0.0,0.0,67.0,38.0,23.0,12.0,9.0,5.0,9.0
518,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Tipsarevic J.,Verdasco F.,41.0,30.0,781.0,1050.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.1,1.7,1.909,1.8,2.03,1.885,2.0,1.77,2008-403,Miami Masters,Hard,96,M,2008-03-29,47,104386,,,Tipsarevic J.,R,180.0,SRB,23.7535934292,41.0,781.0,104269,29.0,,Verdasco F.,L,188.0,ESP,24.3559206023,30.0,1050.0,6-4 7-6(4),3,R64,97.0,7.0,4.0,56.0,33.0,27.0,15.0,11.0,0.0,2.0,5.0,6.0,75.0,43.0,28.0,16.0,11.0,5.0,8.0
519,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Youzhny M.,Reynolds B.,11.0,104.0,1545.0,425.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.356,3.61,1.28,3.5,2008-403,Miami Masters,Hard,96,M,2008-03-29,45,104022,11.0,,Youzhny M.,R,183.0,RUS,25.7467488022,11.0,1545.0,104035,,Q,Reynolds B.,R,183.0,USA,25.6865160849,104.0,425.0,6-2 6-2,3,R64,64.0,7.0,2.0,46.0,35.0,27.0,6.0,8.0,0.0,0.0,5.0,3.0,53.0,34.0,21.0,5.0,8.0,7.0,11.0
520,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Almagro N.,Clement A.,25.0,75.0,1255.0,525.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.65,2.1,1.667,2.1,1.833,2.1,1.72,2.06,2008-403,Miami Masters,Hard,96,M,2008-03-29,46,104597,24.0,,Almagro N.,R,183.0,ESP,22.5900068446,25.0,1255.0,103096,,,Clement A.,R,173.0,FRA,30.2669404517,75.0,525.0,6-2 6-2,3,R64,63.0,13.0,5.0,54.0,27.0,22.0,16.0,8.0,7.0,7.0,3.0,2.0,39.0,21.0,12.0,8.0,8.0,0.0,4.0
521,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Acasuso J.,Hewitt L.,45.0,22.0,753.0,1370.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.22,1.32,3.5,1.286,4.09,1.295,3.8,1.25,2008-403,Miami Masters,Hard,96,M,2008-03-29,35,104076,,,Acasuso J.,R,190.0,ARG,25.4264202601,45.0,753.0,103720,21.0,,Hewitt L.,R,180.0,AUS,27.0773442847,22.0,1370.0,6-3 7-6(4),3,R64,113.0,13.0,4.0,82.0,40.0,31.0,26.0,11.0,3.0,3.0,9.0,2.0,64.0,37.0,29.0,14.0,10.0,4.0,5.0
522,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Roddick A.,Troicki V.,6.0,119.0,2160.0,378.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.06,8.0,1.1,6.25,1.1,6.5,1.095,9.55,1.08,7.5,2008-403,Miami Masters,Hard,96,M,2008-03-29,40,104053,6.0,,Roddick A.,R,188.0,USA,25.5660506502,6.0,2160.0,104678,,Q,Troicki V.,R,193.0,SRB,22.1163586585,119.0,378.0,5-7 6-2 6-4,3,R64,134.0,13.0,5.0,89.0,51.0,41.0,21.0,15.0,5.0,7.0,5.0,6.0,100.0,55.0,37.0,23.0,15.0,6.0,10.0
523,20,Miami,Sony Ericsson Open,2008-03-29,Masters,Outdoor,Hard,2nd Round,3,Monaco J.,Sweeting R.,19.0,265.0,1425.0,150.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.46,1.364,3.0,1.328,3.75,1.28,3.55,2008-403,Miami Masters,Hard,96,M,2008-03-29,43,104338,18.0,,Monaco J.,R,185.0,ARG,23.9863107461,19.0,1425.0,104976,,Q,Sweeting R.,R,196.0,USA,20.6954140999,265.0,150.0,6-3 7-5,3,R64,91.0,4.0,2.0,60.0,41.0,32.0,11.0,11.0,1.0,2.0,6.0,4.0,74.0,46.0,31.0,12.0,10.0,7.0,10.0
