,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
347,16,Acapulco,Abierto Mexicano,2009-02-23,ATP500,Outdoor,Clay,1st Round,3,Bellucci T.,Devilder N.,68,62.0,1118,1164.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.4,1.36,3.17,1.364,3.0,1.333,3.0,1.32,3.25,2009-807,Acapulco,Clay,32,A,2009-02-23,15,105064,,,Bellucci T.,L,188.0,BRA,21.1526351814,68.0,1118.0,103534,,,Devilder N.,L,173.0,FRA,28.9171800137,62.0,1164.0,3-6 6-4 6-4,3,R32,162.0,6.0,3.0,94.0,63.0,41.0,12.0,14.0,7.0,11.0,4.0,5.0,109.0,72.0,41.0,21.0,15.0,13.0,18.0
348,16,Acapulco,Abierto Mexicano,2009-02-23,ATP500,Outdoor,Clay,1st Round,3,Mayer L.,Junqueira D.,110,69.0,825,1094.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.83,1.98,1.833,1.833,2.0,1.727,2.06,1.73,2009-807,Acapulco,Clay,32,A,2009-02-23,14,104919,,,Mayer L.,R,188.0,ARG,21.7796030116,110.0,825.0,103675,,,Junqueira D.,L,178.0,ARG,28.1560574949,69.0,1094.0,7-6(1) 6-3,3,R32,90.0,12.0,2.0,73.0,43.0,35.0,14.0,11.0,2.0,4.0,0.0,1.0,60.0,41.0,22.0,10.0,10.0,0.0,3.0
349,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Starace P.,Hernandez O.,70,74.0,1088,1069.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.65,2.2,1.571,2.25,,,1.55,2.38,2009-807,Acapulco,Clay,32,A,2009-02-24,6,103808,,,Starace P.,R,188.0,ITA,27.613963039,70.0,1088.0,103169,,,Hernandez O.,R,180.0,ESP,30.8747433265,74.0,1069.0,6-4 6-2,3,R32,84.0,1.0,1.0,57.0,44.0,33.0,7.0,9.0,5.0,6.0,0.0,3.0,53.0,39.0,22.0,7.0,9.0,2.0,6.0
350,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Montanes A.,Echagaray B.,38,358.0,1574,187.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.25,3.95,1.2,4.333,1.25,3.5,1.23,4.0,2009-807,Acapulco,Clay,32,A,2009-02-24,8,103656,6.0,,Montanes A.,R,175.0,ESP,28.2436687201,38.0,1574.0,104179,,WC,Echagaray B.,R,183.0,MEX,25.7987679671,358.0,187.0,6-1 6-4,3,R32,83.0,3.0,3.0,57.0,32.0,23.0,13.0,8.0,2.0,4.0,1.0,1.0,56.0,40.0,19.0,6.0,9.0,1.0,7.0
351,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Granollers M.,Fognini F.,46,111.0,1439,801.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.571,2.25,1.615,2.2,1.68,2.12,2009-807,Acapulco,Clay,32,A,2009-02-24,4,104719,7.0,,Granollers M.,R,190.0,ESP,22.8692676249,46.0,1439.0,104926,,,Fognini F.,R,178.0,ITA,21.7549623546,111.0,801.0,7-6(3) 7-5,3,R32,143.0,3.0,5.0,94.0,51.0,35.0,22.0,12.0,4.0,7.0,3.0,3.0,89.0,48.0,27.0,21.0,12.0,6.0,10.0
352,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Martin A.,Daniel M.,85,88.0,963,942.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.571,2.25,1.667,2.1,1.63,2.22,2009-807,Acapulco,Clay,32,A,2009-02-24,2,103252,,,Martin A.,R,175.0,ESP,30.5133470226,85.0,963.0,103228,,,Daniel M.,R,180.0,BRA,30.6420260096,88.0,942.0,6-4 7-5,3,R32,101.0,2.0,3.0,73.0,45.0,36.0,12.0,11.0,7.0,8.0,8.0,7.0,66.0,41.0,30.0,10.0,11.0,1.0,4.0
353,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Almagro N.,Gonzalez S.,21,231.0,2280,326.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.09,7.33,1.083,7.0,1.05,8.0,1.07,7.8,2009-807,Acapulco,Clay,32,A,2009-02-24,5,104597,4.0,,Almagro N.,R,183.0,ESP,23.5099247091,21.0,2280.0,104136,,WC,Gonzalez S.,R,190.0,MEX,25.9986310746,231.0,326.0,6-4 6-2,3,R32,63.0,10.0,0.0,46.0,27.0,23.0,14.0,9.0,0.0,0.0,3.0,2.0,57.0,35.0,24.0,7.0,9.0,5.0,8.0
354,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Monfils G.,Patience O.,10,139.0,3340,602.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.15,5.6,1.143,5.0,1.125,5.5,1.13,5.7,2009-807,Acapulco,Clay,32,A,2009-02-24,16,104792,2.0,,Monfils G.,R,193.0,FRA,22.4804928131,10.0,3340.0,103535,,Q,Patience O.,R,180.0,FRA,28.9171800137,139.0,602.0,7-6(4) 6-4,3,R32,103.0,17.0,2.0,62.0,32.0,31.0,18.0,11.0,2.0,3.0,3.0,1.0,87.0,46.0,34.0,21.0,11.0,6.0,8.0
355,16,Acapulco,Abierto Mexicano,2009-02-24,ATP500,Outdoor,Clay,1st Round,3,Moya C.,Andujar P.,48,90.0,1370,924.0,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.3,3.45,1.4,2.75,1.4,2.75,1.35,3.1,2009-807,Acapulco,Clay,32,A,2009-02-24,13,102845,8.0,,Moya C.,R,190.0,ESP,32.4928131417,48.0,1370.0,104665,,,Andujar P.,R,180.0,ESP,23.0855578371,90.0,924.0,6-4 6-7(2) 6-2,3,R32,128.0,5.0,5.0,100.0,53.0,38.0,23.0,15.0,7.0,9.0,3.0,3.0,79.0,60.0,41.0,8.0,15.0,4.0,9.0
356,16,Acapulco,Abierto Mexicano,2009-02-25,ATP500,Outdoor,Clay,1st Round,3,Koellerer D.,Nalbandian D.,116,12.0,782,3245.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,8.0,1.06,7.33,1.09,7.5,1.071,,,6.5,1.1,2009-807,Acapulco,Clay,32,A,2009-02-25,1,104230,,Q,Koellerer D.,R,180.0,AUT,25.5222450376,116.0,782.0,103900,1.0,,Nalbandian D.,R,180.0,ARG,27.1457905544,12.0,3245.0,1-6 6-3 6-4,3,R32,140.0,2.0,3.0,86.0,52.0,33.0,16.0,13.0,8.0,13.0,3.0,5.0,88.0,50.0,30.0,20.0,13.0,4.0,9.0
357,16,Acapulco,Abierto Mexicano,2009-02-25,ATP500,Outdoor,Clay,1st Round,3,Acasuso J.,Dabul B.,43,84.0,1490,973.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.222,4.0,1.167,4.5,1.24,3.9,2009-807,Acapulco,Clay,32,A,2009-02-25,9,104076,5.0,,Acasuso J.,R,190.0,ARG,26.3463381246,43.0,1490.0,104314,,,Dabul B.,L,170.0,ARG,24.9993155373,84.0,973.0,6-3 7-5,3,R32,90.0,10.0,1.0,72.0,50.0,40.0,9.0,11.0,6.0,7.0,3.0,2.0,53.0,30.0,20.0,11.0,10.0,2.0,5.0
358,16,Acapulco,Abierto Mexicano,2009-02-25,ATP500,Outdoor,Clay,1st Round,3,Kim K.,Monaco J.,113,56.0,796,1240.0,1.0,6.0,3.0,0.0,,,,,,,0.0,1.0,Retired,6.0,1.11,5.95,1.13,5.5,1.125,5.5,1.125,6.0,1.12,2009-807,Acapulco,Clay,32,A,2009-02-25,11,103240,,,Kim K.,R,180.0,USA,30.5817932923,113.0,796.0,104338,,,Monaco J.,R,185.0,ARG,24.9062286105,56.0,1240.0,1-6 3-0 RET,3,R32,33.0,0.0,0.0,30.0,15.0,10.0,4.0,5.0,0.0,3.0,0.0,1.0,27.0,14.0,9.0,5.0,5.0,0.0,2.0
359,16,Acapulco,Abierto Mexicano,2009-02-25,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Starace P.,21,70.0,2280,1088.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.3,1.333,3.25,1.333,3.0,1.35,3.1,2009-807,Acapulco,Clay,32,A,2009-02-25,19,104597,4.0,,Almagro N.,R,183.0,ESP,23.5099247091,21.0,2280.0,103808,,,Starace P.,R,188.0,ITA,27.613963039,70.0,1088.0,7-6(1) 6-7(5) 6-3,3,R16,154.0,18.0,3.0,108.0,67.0,53.0,26.0,17.0,2.0,3.0,3.0,0.0,106.0,82.0,60.0,14.0,16.0,3.0,5.0
360,16,Acapulco,Abierto Mexicano,2009-02-25,ATP500,Outdoor,Clay,2nd Round,3,Mayer L.,Moya C.,110,48.0,825,1370.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.87,1.38,2.65,1.49,2.75,1.4,2.75,1.4,2.56,1.48,2009-807,Acapulco,Clay,32,A,2009-02-25,23,104919,,,Mayer L.,R,188.0,ARG,21.7796030116,110.0,825.0,102845,8.0,,Moya C.,R,190.0,ESP,32.4928131417,48.0,1370.0,6-4 7-5,3,R16,101.0,3.0,0.0,67.0,45.0,35.0,14.0,11.0,4.0,4.0,4.0,4.0,72.0,36.0,23.0,23.0,11.0,4.0,6.0
361,16,Acapulco,Abierto Mexicano,2009-02-26,ATP500,Outdoor,Clay,2nd Round,3,Monfils G.,Bellucci T.,10,68.0,3340,1118.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.2,1.333,3.25,1.333,3.0,1.33,3.2,2009-807,Acapulco,Clay,32,A,2009-02-26,24,104792,2.0,,Monfils G.,R,193.0,FRA,22.4804928131,10.0,3340.0,105064,,,Bellucci T.,L,188.0,BRA,21.1526351814,68.0,1118.0,7-6(4) 6-7(5) 6-1,3,R16,144.0,6.0,2.0,97.0,62.0,50.0,21.0,16.0,2.0,3.0,3.0,2.0,99.0,55.0,38.0,24.0,15.0,7.0,10.0
362,16,Acapulco,Abierto Mexicano,2009-02-26,ATP500,Outdoor,Clay,2nd Round,3,Robredo T.,Kim K.,15,113.0,2770,796.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.04,10.0,1.05,8.75,1.05,8.5,1.05,8.0,1.03,12.0,2009-807,Acapulco,Clay,32,A,2009-02-26,22,103990,3.0,,Robredo T.,R,180.0,ESP,26.81724846,15.0,2770.0,103240,,,Kim K.,R,180.0,USA,30.5817932923,113.0,796.0,6-2 6-0,3,R16,80.0,2.0,0.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,4.0,2.0,47.0,30.0,17.0,2.0,7.0,2.0,7.0
363,16,Acapulco,Abierto Mexicano,2009-02-26,ATP500,Outdoor,Clay,2nd Round,3,Koellerer D.,Martin A.,116,85.0,782,963.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2.49,1.52,2.5,1.5,2.25,1.571,2.46,1.52,2009-807,Acapulco,Clay,32,A,2009-02-26,17,104230,,Q,Koellerer D.,R,180.0,AUT,25.5222450376,116.0,782.0,103252,,,Martin A.,R,175.0,ESP,30.5133470226,85.0,963.0,6-4 5-7 7-6(4),3,R16,177.0,3.0,1.0,102.0,71.0,50.0,16.0,17.0,3.0,7.0,1.0,6.0,107.0,58.0,41.0,25.0,17.0,8.0,12.0
364,16,Acapulco,Abierto Mexicano,2009-02-26,ATP500,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Robredo T.,43,15.0,1490,2770.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.54,1.52,2.5,1.5,2.375,1.533,2.48,1.52,2009-807,Acapulco,Clay,32,A,2009-02-26,27,104076,5.0,,Acasuso J.,R,190.0,ARG,26.3463381246,43.0,1490.0,103990,3.0,,Robredo T.,R,180.0,ESP,26.81724846,15.0,2770.0,7-5 6-2,3,QF,87.0,5.0,1.0,61.0,42.0,33.0,12.0,10.0,1.0,1.0,2.0,1.0,52.0,34.0,25.0,9.0,10.0,4.0,7.0
365,17,Delray Beach,International Championships,2009-02-23,ATP250,Outdoor,Hard,1st Round,3,Serra F.,Nieminen J.,51,57.0,1294,1210.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.7,2.2,1.615,2.2,1.615,2.1,1.7,2009-499,Delray Beach,Hard,32,A,2009-02-23,4,103722,6.0,,Serra F.,R,180.0,FRA,27.9863107461,51.0,1294.0,103813,,,Nieminen J.,L,185.0,FIN,27.5893223819,57.0,1210.0,6-3 7-6(5),3,R32,83.0,3.0,1.0,70.0,46.0,29.0,14.0,11.0,2.0,5.0,3.0,2.0,71.0,37.0,19.0,17.0,10.0,1.0,5.0
366,17,Delray Beach,International Championships,2009-02-23,ATP250,Outdoor,Hard,1st Round,3,Koubek S.,Reynolds B.,266,72.0,271,1086.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.5,2.6,1.667,2.1,1.533,2.375,1.58,2.32,2009-499,Delray Beach,Hard,32,A,2009-02-23,14,102905,,,Koubek S.,L,175.0,AUT,32.1423682409,266.0,271.0,104035,,,Reynolds B.,R,183.0,USA,26.6064339493,72.0,1086.0,6-4 6-3,3,R32,60.0,7.0,5.0,59.0,33.0,26.0,13.0,10.0,0.0,1.0,2.0,3.0,51.0,29.0,21.0,9.0,9.0,0.0,3.0
367,17,Delray Beach,International Championships,2009-02-23,ATP250,Outdoor,Hard,1st Round,3,Rochus C.,Karanusic R.,60,120.0,1178,773.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.2,1.76,2.1,,,1.667,2.1,1.62,2.24,2009-499,Delray Beach,Hard,32,A,2009-02-23,15,103294,,,Rochus C.,R,170.0,BEL,30.1930184805,60.0,1178.0,104056,,,Karanusic R.,R,183.0,CRO,26.46954141,120.0,773.0,6-3 6-4,3,R32,65.0,3.0,4.0,63.0,41.0,29.0,10.0,10.0,0.0,2.0,7.0,1.0,54.0,35.0,20.0,8.0,9.0,5.0,9.0
368,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Canas G.,34,67.0,1675,1131.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.26,3.93,1.2,4.333,1.167,4.5,1.2,4.4,2009-499,Delray Beach,Hard,32,A,2009-02-24,16,105023,2.0,,Querrey S.,R,198.0,USA,21.3826146475,34.0,1675.0,103084,,,Canas G.,R,185.0,ARG,31.2470910335,67.0,1131.0,7-6(3) 6-4,3,R32,99.0,13.0,3.0,68.0,37.0,29.0,15.0,11.0,1.0,3.0,2.0,5.0,84.0,36.0,24.0,23.0,11.0,7.0,10.0
369,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Kendrick R.,Capdeville P.,91,94.0,918,911.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.61,2.2,1.65,2.2,1.667,2.1,1.727,2.0,1.72,2.06,2009-499,Delray Beach,Hard,32,A,2009-02-24,11,103470,,,Kendrick R.,R,190.0,USA,29.2758384668,91.0,918.0,104154,,,Capdeville P.,R,190.0,CHI,25.8973305955,94.0,911.0,4-6 6-2 6-1,3,R32,89.0,19.0,0.0,77.0,52.0,38.0,12.0,13.0,3.0,6.0,1.0,3.0,69.0,38.0,23.0,10.0,12.0,2.0,8.0
370,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Sweeting R.,79,178.0,1032,464.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,1.833,1.833,2.0,1.727,2.03,1.75,2009-499,Delray Beach,Hard,32,A,2009-02-24,10,104180,,,Muller G.,L,193.0,LUX,25.7960301164,79.0,1032.0,104976,,Q,Sweeting R.,R,196.0,USA,21.6153319644,178.0,464.0,7-6(5) 6-2,3,R32,88.0,16.0,4.0,72.0,42.0,35.0,12.0,10.0,4.0,5.0,6.0,7.0,67.0,39.0,29.0,9.0,10.0,4.0,7.0
371,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Petzschner P.,65,80.0,1135,1019.0,6.0,3.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.36,3.0,1.38,3.07,1.364,3.0,1.333,3.0,1.4,2.85,2009-499,Delray Beach,Hard,32,A,2009-02-24,6,104534,,,Sela D.,R,175.0,ISR,23.8904859685,65.0,1135.0,104332,,,Petzschner P.,R,185.0,GER,24.9199178645,80.0,1019.0,6-3 4-1 RET,3,R32,37.0,2.0,1.0,35.0,23.0,18.0,8.0,7.0,1.0,2.0,2.0,2.0,38.0,26.0,14.0,3.0,7.0,0.0,4.0
372,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Spadea V.,Gremelmayr D.,117,97.0,779,902.0,2.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.37,1.65,2.2,1.615,2.2,,,1.6,2.28,2009-499,Delray Beach,Hard,32,A,2009-02-24,2,102434,,,Spadea V.,R,183.0,USA,34.6009582478,117.0,779.0,103823,,,Gremelmayr D.,L,183.0,GER,27.523613963,97.0,902.0,2-6 7-5 6-1,3,R32,98.0,8.0,1.0,80.0,35.0,28.0,21.0,14.0,10.0,15.0,3.0,2.0,79.0,38.0,24.0,18.0,13.0,6.0,12.0
373,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Korolev E.,Kunitsyn I.,105,40.0,848,1540.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.65,2.2,1.8,1.909,,,1.7,2.1,2009-499,Delray Beach,Hard,32,A,2009-02-24,12,105095,,Q,Korolev E.,R,185.0,KAZ,21.0266940452,105.0,848.0,103857,4.0,,Kunitsyn I.,R,180.0,RUS,27.4004106776,40.0,1540.0,6-4 7-6(3),3,R32,93.0,3.0,4.0,65.0,40.0,28.0,14.0,11.0,2.0,5.0,6.0,4.0,83.0,65.0,40.0,6.0,11.0,5.0,9.0
374,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Golubev A.,King E.,115,,784,,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,,,1.125,5.5,1.125,5.5,1.11,6.25,2009-499,Delray Beach,Hard,32,A,2009-02-24,7,104979,,,Golubev A.,R,185.0,KAZ,21.5934291581,115.0,784.0,105960,,WC,King E.,L,185.0,USA,16.9171800137,,,6-2 6-4,3,R32,69.0,2.0,2.0,49.0,27.0,22.0,12.0,9.0,0.0,1.0,0.0,3.0,63.0,31.0,16.0,18.0,9.0,7.0,11.0
375,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Haas T.,52,63.0,1252,1155.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.25,1.571,2.25,1.571,2.38,1.55,2009-499,Delray Beach,Hard,32,A,2009-02-24,8,104871,7.0,,Chardy J.,R,188.0,FRA,22.0314852841,52.0,1252.0,103163,,,Haas T.,R,188.0,GER,30.893908282,63.0,1155.0,7-6(7) 6-3,3,R32,89.0,8.0,1.0,64.0,44.0,35.0,14.0,11.0,4.0,5.0,3.0,4.0,81.0,49.0,33.0,15.0,10.0,3.0,5.0
376,17,Delray Beach,International Championships,2009-02-24,ATP250,Outdoor,Hard,1st Round,3,Zverev M.,Dent T.,87,590.0,960,78.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.1,1.667,2.25,1.571,2.15,1.67,2009-499,Delray Beach,Hard,32,A,2009-02-24,3,104999,,,Zverev M.,L,190.0,GER,21.5085557837,87.0,960.0,103758,,Q,Dent T.,R,188.0,USA,27.8357289528,590.0,78.0,6-4 6-3,3,R32,66.0,3.0,0.0,55.0,31.0,23.0,12.0,9.0,0.0,2.0,3.0,8.0,66.0,47.0,26.0,9.0,10.0,4.0,9.0
377,17,Delray Beach,International Championships,2009-02-25,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Gulbis E.,100,42.0,890,1498.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.95,1.9,1.909,1.8,2.0,1.727,1.84,1.92,2009-499,Delray Beach,Hard,32,A,2009-02-25,5,104571,,,Baghdatis M.,R,183.0,CYP,23.6878850103,100.0,890.0,105208,3.0,,Gulbis E.,R,190.0,LAT,20.4845995893,42.0,1498.0,7-5 6-2,3,R32,73.0,13.0,1.0,60.0,30.0,25.0,16.0,10.0,6.0,7.0,5.0,1.0,66.0,40.0,19.0,17.0,10.0,6.0,10.0
378,17,Delray Beach,International Championships,2009-02-25,ATP250,Outdoor,Hard,1st Round,3,Fish M.,Dancevic F.,20,128.0,2305,724.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.15,1.286,3.5,1.25,3.5,1.29,3.5,2009-499,Delray Beach,Hard,32,A,2009-02-25,1,103888,1.0,,Fish M.,R,188.0,USA,27.2087611225,20.0,2305.0,104433,,Q,Dancevic F.,R,185.0,CAN,24.4106776181,128.0,724.0,7-5 6-3,3,R32,81.0,11.0,1.0,72.0,44.0,35.0,14.0,11.0,4.0,5.0,2.0,1.0,65.0,34.0,25.0,15.0,10.0,6.0,9.0
379,17,Delray Beach,International Championships,2009-02-25,ATP250,Outdoor,Hard,2nd Round,3,Korolev E.,Kendrick R.,105,91.0,848,918.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.25,1.7,2.2,1.667,2.1,1.571,2.25,1.65,2.18,2009-499,Delray Beach,Hard,32,A,2009-02-25,22,105095,,Q,Korolev E.,R,185.0,KAZ,21.0266940452,105.0,848.0,103470,,,Kendrick R.,R,190.0,USA,29.2758384668,91.0,918.0,3-6 6-3 7-5,3,R16,101.0,3.0,6.0,96.0,55.0,38.0,20.0,15.0,7.0,11.0,10.0,6.0,80.0,45.0,35.0,15.0,15.0,2.0,7.0
380,17,Delray Beach,International Championships,2009-02-26,ATP250,Outdoor,Hard,2nd Round,3,Rochus C.,Querrey S.,60,34.0,1178,1675.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.55,1.2,5.0,1.143,4.5,1.167,4.6,1.18,2009-499,Delray Beach,Hard,32,A,2009-02-26,24,103294,,,Rochus C.,R,170.0,BEL,30.1930184805,60.0,1178.0,105023,2.0,,Querrey S.,R,198.0,USA,21.3826146475,34.0,1675.0,6-4 6-1,3,R16,52.0,1.0,0.0,40.0,26.0,19.0,9.0,8.0,0.0,1.0,7.0,1.0,51.0,25.0,15.0,12.0,9.0,4.0,9.0
381,17,Delray Beach,International Championships,2009-02-26,ATP250,Outdoor,Hard,2nd Round,3,Fish M.,Spadea V.,20,117.0,2305,779.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.25,3.95,1.25,3.75,1.25,3.5,1.22,4.1,2009-499,Delray Beach,Hard,32,A,2009-02-26,17,103888,1.0,,Fish M.,R,188.0,USA,27.2087611225,20.0,2305.0,102434,,,Spadea V.,R,183.0,USA,34.6009582478,117.0,779.0,6-4 6-1,3,R16,68.0,6.0,3.0,59.0,30.0,22.0,14.0,9.0,4.0,6.0,3.0,0.0,48.0,35.0,17.0,6.0,8.0,3.0,8.0
382,17,Delray Beach,International Championships,2009-02-26,ATP250,Outdoor,Hard,2nd Round,3,Serra F.,Zverev M.,51,87.0,1294,960.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.07,1.76,2.1,1.667,2.1,1.667,2.02,1.76,2009-499,Delray Beach,Hard,32,A,2009-02-26,18,103722,6.0,,Serra F.,R,180.0,FRA,27.9863107461,51.0,1294.0,104999,,,Zverev M.,L,190.0,GER,21.5085557837,87.0,960.0,6-3 4-6 6-4,3,R16,114.0,3.0,3.0,82.0,56.0,38.0,9.0,15.0,1.0,7.0,5.0,4.0,92.0,54.0,33.0,14.0,14.0,10.0,17.0
383,17,Delray Beach,International Championships,2009-02-26,ATP250,Outdoor,Hard,2nd Round,3,Chardy J.,Golubev A.,52,115.0,1252,784.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.53,1.3,3.4,1.286,3.25,1.26,3.7,2009-499,Delray Beach,Hard,32,A,2009-02-26,20,104871,7.0,,Chardy J.,R,188.0,FRA,22.0314852841,52.0,1252.0,104979,,,Golubev A.,R,185.0,KAZ,21.5934291581,115.0,784.0,7-6(4) 7-5,3,R16,101.0,6.0,1.0,70.0,44.0,34.0,15.0,12.0,0.0,1.0,4.0,2.0,106.0,62.0,41.0,20.0,12.0,10.0,12.0
384,18,Dubai ,Dubai Tennis Championships,2009-02-23,ATP500,Outdoor,Hard,1st Round,3,Cilic M.,Tipsarevic J.,19,47.0,2500,1390.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.16,4.5,1.25,3.95,1.25,3.75,1.25,3.75,1.21,4.2,2009-495,Dubai,Hard,32,A,2009-02-23,4,105227,5.0,,Cilic M.,R,198.0,CRO,20.4052019165,19.0,2500.0,104386,,,Tipsarevic J.,R,180.0,SRB,24.6735112936,47.0,1390.0,2-6 7-6(3) 6-4,3,R32,141.0,13.0,2.0,84.0,63.0,51.0,11.0,15.0,3.0,5.0,6.0,2.0,105.0,69.0,51.0,20.0,15.0,6.0,7.0
385,18,Dubai ,Dubai Tennis Championships,2009-02-23,ATP500,Outdoor,Hard,1st Round,3,Chiudinelli M.,Karlovic I.,443,29.0,132,1920.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.33,1.2,3.95,1.25,3.75,1.25,3.5,1.25,3.7,1.26,2009-495,Dubai,Hard,32,A,2009-02-23,8,103843,,Q,Chiudinelli M.,R,185.0,SUI,27.4551676934,443.0,132.0,103333,7.0,,Karlovic I.,R,208.0,CRO,29.9876796715,29.0,1920.0,7-6(4) 4-6 7-6(7),3,R32,156.0,3.0,0.0,116.0,82.0,62.0,19.0,17.0,4.0,5.0,19.0,2.0,104.0,65.0,60.0,19.0,17.0,4.0,4.0
